X1,X2,y
-0.46754857408881967,-0.437378940468103,0
0.96902408607592,0.33792523131732577,1
0.9341231587087702,0.4344906743345166,0
0.8533996933642838,-0.9983722906466637,1
-0.270821211606651,0.5652415703475355,0
0.5380266437930643,-0.9550880054081434,1
0.026075992743373355,-0.2737018881426109,0
-1.0320883949915172,0.32406468040616043,1
-0.24083578347197393,-0.9405311583622957,0
-0.2582670354362673,-0.9966535586649187,1
-0.5622891145394762,0.5485109245082129,0
1.1604427292888657,0.28913464443710124,1
-0.3859209403003684,-0.6046629666530081,0
-0.5620428193979075,-0.9479871836596103,1
0.7213530129919008,-0.437362919324201,0
1.079104633179746,-0.9572244285184099,1
-0.21250424926040123,0.2578234073943256,0
0.87845806212289,-0.6683800217854212,1
-0.03393499484950069,0.39561472341167153,0
-1.18733744821041,0.0013726465166385982,1
-0.8557635655778333,0.4136593953051315,0
0.3211305895650485,-1.1550269231278942,1
0.3312449760366982,-0.4702890795173731,0
0.9364784358077927,-0.47792580537004437,1
0.8655012100874013,-0.3849382329700406,0
-1.1229799003424659,0.4204134968827742,1
0.3205284504307102,0.31191338008813063,0
0.871996181867667,-0.4973226892619138,1
0.43151347864523326,0.0816866987945779,0
0.9819105246552768,-1.132995588257488,1
0.5400611692815165,-0.0785496690692713,0
0.939221834137884,-0.9641438953770403,1
0.7681223812852545,-0.2855270734487217,0
-1.0552600083659505,-0.9816745407003855,1
0.5107213119777565,0.719623540507621,0
-0.85972763449608,0.1997184061888344,1
0.24366249222389413,0.2960544633302411,0
1.0180943077256197,-0.1728801105815494,1
-0.6565531638175552,-0.540916777483516,0
0.3902999424121847,0.8735398004144597,1
0.459232875911995,0.36456104788805677,0
-1.1168306234571417,0.6684416370838542,1
0.7258858806205746,-0.4715205970046163,0
-0.5361303865970233,0.8601515103769591,1
-0.02889495818488874,0.5215554563979291,0
-0.38724104315873475,-1.0090781686992716,1
-0.4389687119907687,-0.4432723441795714,0
-1.0025441567901074,-0.21247425628350447,1
-0.3651674897776488,0.3217217574242832,0
0.6171064262957349,1.0561092420741838,1
0.5125551469341947,0.2808827539682097,0
-0.4726926133474638,-1.049992457814553,1
0.4138950264125143,-0.5823236626444741,0
0.8550142548010885,0.6647842945511164,1
-0.33396005810654505,0.6230776148660526,0
1.0224318699616661,0.7489439514480376,1
-0.6243866423380655,-0.4017860447247931,0
-0.06820885359594153,1.0072059758502274,1
-0.7143947748477655,-0.4707728837812621,0
0.16127889106841842,-1.0210967650439282,1
-0.3906610566130832,0.019029140750084883,0
-0.6845457084811211,-1.170866151233628,1
0.17491548549713132,-0.2130654750857377,0
-1.0397894310441946,-0.8428159185700832,1
0.2957404442483151,-0.7690009010563503,0
-0.9588754839201582,0.5081098312488443,1
-0.48437424984336125,0.6064532229733881,0
0.24330019461506192,0.921956472487063,1
-0.5780328924323683,-0.7836769660893854,0
0.8232735555133002,-0.3302778733559717,1
-0.11302714954354287,0.2155182767853465,0
0.7174051200726246,0.9913886259186544,1
0.24427929072830956,0.3415340309014705,0
0.927083206583903,-0.8702183223188953,1
-0.43959177166355234,0.7942519965241635,0
-1.1627715201043785,-0.4791158064516359,1
0.7407441934993859,0.27314276390542136,0
0.8241539490470643,0.2272785976996503,1
-0.5224555912918698,-0.22082814891328706,0
0.9297051602692334,1.0433792160250923,1
0.5105219196295125,0.3443442911090282,0
-1.123941518389469,0.5133714671785277,1
0.4745639868062779,-0.38164718909958095,0
-0.5136707255553734,1.0189418556420102,1
-0.8350948597890464,0.45604665493724167,0
1.0279970663915399,0.46283455371715077,1
0.5365024992616159,-0.4086753954031397,0
-0.546554423819094,-0.9789878334285503,1
-0.2072707298366961,-0.6905270463655682,0
1.083503224606065,0.43405165062098594,1
-0.54852486525202,-0.3138270568505672,0
-0.9040190424213745,-1.1963515945351197,1
0.21498756388438434,0.2858961561769776,0
-0.847839306435269,-0.08207600091623113,1
0.5488716776217073,-0.24043641869010457,0
-1.108311319885377,0.6649510238991772,1
0.26534282646514606,-0.7952161248925493,0
0.48700286659149006,1.0351123538052576,1
0.2820513395427544,-0.15512235021974785,0
0.9531906809106233,-0.25459197825626556,1
0.6511026943020544,0.5470921050445323,0
0.9065166618694158,1.0812998843159694,1
-0.7643145447328126,0.302675199884756,0
0.8505310788225111,0.934579981158759,1
-0.5043984392239369,-0.25806141878938726,0
-0.8045017699228523,0.7051471490610879,1
0.36871404756384263,0.3492248397617144,0
-0.8362445130919097,0.5628977491773752,1
-0.6284875456380783,-0.4792929211748439,0
1.017602935532914,-0.32926440634723675,1
0.5711053345355143,0.12569344327370113,0
1.1395893000012034,0.9842034322012736,1
-0.2500091664823041,0.5427282344096265,0
-1.1964027103453898,-0.45774484235319135,1
-0.018757277909174697,0.3252806383885775,0
0.9260197201198106,-1.1707938771144013,1
-0.3943302209807905,-0.12399516261568433,0
-1.067229716876929,-0.2579908660986556,1
-0.4251670747744311,-0.4698432492331135,0
-0.18219741453624017,-1.0772929431469311,1
0.3975157469227508,-0.4192548768864212,0
0.16316270955417767,-1.0713244108840678,1
-0.45519035537856634,-0.3799831422650478,0
-0.8439642430611343,-0.7698535308063013,1
0.5818345060063146,0.4941273110538023,0
-0.9509244863099663,0.8857460108111148,1
-0.5475121260135917,0.637342811361989,0
0.5996229847803123,0.9354505257154931,1
-0.9068566069865056,0.5496679555468036,0
0.9354666243024492,1.001182336334212,1
0.6905011263774661,0.3860450087917956,0
-1.0679724797008339,-0.7170336001386539,1
-0.2935315443143163,0.34558994386220837,0
0.909820212686972,0.3131974943470994,1
0.8606512828180028,-0.5870499030830196,0
-0.04900754220205772,-0.9063429325145367,1
-0.4210948712530791,-0.547493509847105,0
0.0563368295901896,1.108292701413667,1
-0.7333495524564078,0.5725015254882405,0
-0.8892232593612566,0.9752545357635568,1
0.36849156374984604,-0.41232228825164874,0
0.8185285948082051,-0.970849864035014,1
-0.38128312893715366,0.3234115579628465,0
-0.8475209313338983,0.9885053769144654,1
0.40602647627138916,0.02489391585948586,0
0.9322095943116318,-0.3634259327215208,1
-0.41300479657695677,-0.1838434118911636,0
-0.09376356809681208,1.0230894236525825,1
0.8580503309910854,-0.23514534530365908,0
-0.2503131121217146,-1.0127767631020326,1
-0.09667946304500874,-0.5095998992559112,0
0.5835067795592788,-1.182296793573949,1
-0.40494328691604453,0.34325680786943197,0
-0.5708364384998392,-1.1814159893055547,1
0.2726095873930382,-0.9473418230796768,0
0.99481777234774,-0.21752562760101557,1
0.09323155840161212,0.26614284065205196,0
0.9785693206658356,0.35838745655260573,1
0.5410262648893671,0.5720470580605701,0
-1.108662731495552,0.5259171548989914,1
0.7261673217994749,-0.44796630126439774,0
-0.6700111776566717,0.8261703216250582,1
-0.5506536688845551,0.5812307647504691,0
-0.33113577723357634,1.0080973652048772,1
0.5967142994151013,0.24154888781106698,0
0.22225317921823318,-0.8531440075902714,1
0.3387851142596132,-0.7953810668711321,0
-1.1271327863290526,0.8009428671789536,1
0.6428670166659451,-0.27293965516515345,0
0.9179523728468815,0.2155953370531869,1
0.48071662178553326,-0.6658385265113829,0
-0.9553700682911079,0.8015296038866389,1
-0.5182937457343462,-0.5055184715793866,0
-1.1496748690805072,0.5638701500958438,1
-0.2828192453197015,-0.7394669661776825,0
0.3229375694584602,0.9501518927336464,1
0.8920195608033066,0.26355506055882977,0
-0.8875094752928119,0.1318705529169295,1
-0.17212657552100996,0.5266121595896484,0
-0.8209754811666139,0.5332752274054002,1
0.9836186291638267,-0.43596824452391847,0
-0.6982530817702266,0.9731910634436218,1
-0.48561590253789194,-0.7210148554036173,0
-0.6933438242853143,0.9822553815420714,1
0.37412993454642585,0.7181931372122661,0
0.9912456568906187,-0.9939102734302998,1
0.4939564438983408,0.4297573797322888,0
-0.9021978172740404,-0.40749043681528296,1
0.08222994779951254,0.2007983550934326,0
1.117488000512434,0.284481501855516,1
-0.2786412914493557,-0.20357044971717914,0
-1.008786503072422,0.024616534309277904,1
0.016136430676567226,-0.5930382682445111,0
-0.997186293702835,0.6518949475970821,1
-0.2967242152711475,0.26760472390264867,0
0.7711157148429912,0.9631897964152828,1
0.3109954136219992,0.7738699658910293,0
0.24492186979242714,-1.07151003994996,1
-0.3407621396091812,0.1498676569036166,0
0.0759754316723309,-1.03202098972434,1
0.3284463824615637,-0.8193271463343919,0
0.9507660409831933,0.6502229650586626,1
-0.1944614778166749,-0.3952014775809402,0
0.8977493895892532,-0.9470433754824732,1
-0.6752020501074532,-0.22740124315886545,0
-0.6972121280652828,0.9799933713866278,1
0.873657532056018,-0.46641903054695183,0
-0.30078656507478074,-0.8295082626127154,1
0.33513639863142397,0.4309459201611827,0
-1.1720223657462197,0.9581491468791179,1
0.30554881528948163,-0.5603568288136473,0
-0.5263475177291801,-1.1703234871325094,1
0.7898213725482137,-0.22836226030919723,0
0.8643067979233348,-1.169322832653136,1
-0.25603891656228095,-0.46805565050764386,0
-0.8603442674802739,0.7714578152377287,1
-0.30492041331333075,0.2059305546550404,0
0.626721192083818,-1.1073619704887914,1
-0.5796744960384743,0.21733565454929393,0
-1.037133180747431,-0.8014603050990208,1
0.4458865107974872,0.4776784699359118,0
-0.00048545359065399474,0.9552758265765355,1
0.5322617812838266,0.321333025339004,0
0.9363950073695728,-0.5972032819850643,1
-0.8129146994543002,0.46074487177948426,0
-1.0797862193084045,0.6479399585614791,1
0.44872753173582725,-0.47187514165266115,0
-0.9738655737226156,-0.5337973856363536,1
0.4968887295870385,0.8298318035976748,0
-1.1214611179173588,-0.5727410762504326,1
-0.4891977979139331,-0.6570762943940809,0
-0.9052884544616111,-0.8029350178904363,1
0.14906163985141618,0.4809261256102801,0
-0.442560002624512,-0.8549367796027781,1
0.33882754196479103,0.3682537170553501,0
-0.3037616088847206,-0.8631366187569162,1
0.5741229067024121,-0.45187430588975674,0
-0.876261045423407,-1.0033139184070885,1
-0.48380328278456736,-0.34884532966256865,0
0.4803194992384441,-0.8515706332299603,1
-0.4660002608158345,-0.5252834147164536,0
1.086423650864611,-0.23392089893288004,1
-0.31754754566701215,-0.8196492655491403,0
-0.9576896286179636,0.43508035904325904,1
-0.4830083050369152,0.19667822334807927,0
-0.9677124569607687,0.3867107499667517,1
0.07815378518321747,0.4976100724654158,0
-0.5706877336442655,-1.0340635403012832,1
0.8336626613454163,0.21561309707627513,0
-1.1600337583531062,0.9559641819057134,1
0.9366838329949425,0.2616974225572565,0
0.1995036128948493,-0.9948567911174687,1
-0.5789038845610482,0.4571593918813741,0
1.1162795175474467,0.12152737832350491,1
0.0808073801936049,-0.2797584216850147,0
-0.17114458617193695,-1.1766170164315748,1
0.05205903724443406,0.47925617189089487,0
0.018173963026459017,0.9277487116119667,1
0.592894465306432,-0.21540687794618196,0
-0.17252799417321918,-1.128557054110919,1
-0.44289488650159115,0.5549279198439738,0
-0.8426864778399243,0.9812376870677186,1
-0.20348051839619175,-0.8860667533914492,0
-1.0707379227732943,0.7657196426200386,1
-0.9528352685572419,-0.5092132052140363,0
1.1660267378056701,-0.3884835086164198,1
0.8134701174242884,0.3014390424268976,0
1.1929610333654836,-0.6656075733043767,1
0.35664460026984224,0.29003071858482415,0
-0.9808399142230211,-0.22261653449778773,1
-0.6374458138907961,-0.29724619975094185,0
-0.3506668679749141,1.0774247205446752,1
-0.9235325854163008,-0.2958586946913861,0
0.9689266510531658,-0.8521630792870709,1
0.870572538386247,0.5649370328482086,0
-0.1757924402689055,0.9334766718406273,1
-0.30421618702039305,0.6739419985763266,0
0.16201065761649192,0.8567830093201033,1
0.8583142085439504,0.435054789931255,0
0.3913406544338034,-1.1556413614608714,1
0.1640442485476561,0.5748595644964865,0
1.1617466097489006,0.07902878208360753,1
-0.44851724707848944,-0.7866045252338569,0
0.8595216954777147,-0.37211575788312024,1
0.5477463582853637,0.36176108724034095,0
0.2400865949635833,1.1907564109324913,1
-0.3043188987354359,-0.8635006839574724,0
-0.7829241234589699,1.0988465678930466,1
-0.40071444013952306,-0.4144223383641129,0
0.7534963688219691,0.8138577813745814,1
0.38308116587446983,0.13677326643376841,0
-0.936258780298929,-0.3521567192820285,1
0.24031696973700012,0.7654099176089979,0
-0.5071180199979091,-1.1158121355912987,1
-0.3559325242117414,0.1766398935018465,0
0.6254491279920822,0.8427178029319926,1
-0.0140457450249587,0.3952922274833143,0
0.7827288717217795,-0.8645059766998925,1
-0.27539775138704087,0.41160267220376756,0
1.1482320845417304,-0.5361095665968365,1
0.4275690901319528,0.1350525957558275,0
-0.3122677262983573,1.1065213796327884,1
0.25165384468757024,-0.940414061854673,0
-0.41847172387226683,-0.9177115287831153,1
0.5790675398190546,-0.4175114514730859,0
0.9486336497638754,-0.9949445574691602,1
-0.597491212732256,0.4750516667088738,0
-0.8142937841404161,0.8722326363076227,1
0.2577396740744933,-0.2568022831508934,0
1.1645784315762222,0.1958690508492722,1
-0.4530532957887843,0.33780983644801404,0
0.8523032560021243,-0.5415876142689211,1
0.5022177566368557,-0.40399072427496824,0
0.8535330072209464,-0.5181633689217959,1
0.33172789160643623,-0.07368997571835756,0
0.8867036848881897,0.3203297997326249,1
-0.338539173313676,0.4452058937143344,0
0.006140341825505491,1.067404034994242,1
0.296329646390606,-0.5210073026475472,0
-0.23032173732053818,0.8979734299516913,1
0.4187104670224452,-0.46390845126432567,0
0.8263508034663438,-0.8915217191268716,1
0.42342173549339557,0.3815808524036225,0
0.08387191831245233,0.8564110730194573,1
0.26772498480605084,0.06739868748755384,0
-1.181123907129905,0.22368492862984746,1
0.542606473617397,-0.3071458515040366,0
-0.8414735204056296,-0.788861758885288,1
-0.8161293508035325,0.21016696074987282,0
1.0695322455003886,-0.8171942711489388,1
-0.2126214381533751,-0.7970162786099741,0
-0.9093804903535351,-0.5247031137621871,1
0.29214041979646116,-0.506910123355472,0
-1.0934397829734905,-0.023455967366018182,1
-0.4472518523795037,-0.40946076851995716,0
0.41988990676790827,1.0308215106444731,1
-0.25226468471850577,-0.48964746967030637,0
1.1414246404044892,0.6848621165971827,1
0.019934528141534624,-0.5346493295312441,0
-0.3448252376642693,-0.9683388881515305,1
-0.4040015306317869,0.2336517009450303,0
0.13670133755650737,0.856205391294486,1
-0.5763405208398704,0.29525233994831024,0
1.0501767482776172,-0.6844536239519283,1
-0.2516438423112739,0.3154762784007338,0
0.8403713309568477,1.1391916966043922,1
-0.36995588165226423,0.2769385463542595,0
-0.3665079756599514,0.9942693311970909,1
-0.41115654105830113,0.4454724250034394,0
1.1823204335286528,0.6975878333891232,1
0.3902205792261043,0.5030758076815891,0
0.9820926631916551,0.891912599683601,1
-0.8624212636503148,0.36396355594046814,0
-0.8519619102646168,-1.1131269849730314,1
0.2079578158985419,-0.7834301390714378,0
-0.8566962169156949,-0.9268471363948968,1
-0.33671714937580643,0.8940785115645546,0
-1.0377153145870937,-0.976619292485817,1
-0.3565552391883261,-0.4421747789673207,0
-0.8378909559690937,0.9993114196491308,1
0.2368409217923754,-0.6051778007631978,0
0.8274016602809267,1.170932908901263,1
0.5574297048704624,0.49633330333327486,0
0.2722370542136452,-0.9274099968317594,1
-0.4576013430828677,-0.7222037251949069,0
-0.41393236314786463,-1.0443507281584017,1
-0.7886756938573496,0.5188558996096606,0
1.0800762508240604,-0.6978752225777276,1
0.21106383111651628,-0.3183678250644936,0
-1.0077700541681116,-0.967765576855218,1
0.8898177590274667,0.3228839925827195,0
0.33225490547610836,1.1081131319511262,1
-0.4444414251537862,0.5904679292342534,0
0.9279274051402159,-0.6392266195266356,1
0.2663696787713768,-0.24048690762095792,0
0.9761378974476109,-0.9355956973452442,1
0.4263599691365403,0.7330570253559237,0
-0.5127594634961066,0.853954711567859,1
-0.5575471820222985,0.48894118806629727,0
0.8211838229541821,-1.1929987288158355,1
0.38476746684387986,0.45195001117075845,0
-0.4350410528098747,-0.8566652175963313,1
0.6601137557621757,0.3556402290775617,0
-0.7893761273025564,-0.9427679697633169,1
0.02303193619306443,0.44451061453689555,0
-0.8535131725046984,0.01252072381397662,1
-0.6872509648619278,-0.5701871897945172,0
0.8071102368168159,0.14896640397031202,1
0.2132763548869956,-0.13709040101835201,0
-0.9081416617971163,-0.07672103278069042,1
-0.7792338195829811,0.31736606674225765,0
-1.0568011685974001,-0.23846859397306508,1
-0.5771129040346176,0.18467616518627916,0
0.39089554481981614,1.011260775951368,1
-0.6100046472700646,0.3724869755922645,0
-0.8400406454240648,-0.37293127911705115,1
0.9421889008620066,0.576789314442844,0
0.9838264773484307,1.1537301416177292,1
-0.2014305421622015,-0.4543923443215545,0
-1.0780489002274423,-0.8895539179083098,1
0.4895303259216335,0.7556961955685408,0
-0.8835794393869251,-0.2534260109434463,1
0.4447331889570487,-0.5632708519519765,0
0.5367643168465481,1.0029182977178077,1
-0.36358035861154486,0.3414393087308636,0
0.2779803676301029,-1.1224023256870796,1
0.5565829837086222,0.40408631144435325,0
-1.0730447803869148,-0.489477290985743,1
-0.534329032313758,-0.1544909513143764,0
0.8147050646275339,-0.2698732564543673,1
0.031177895834183955,0.2377581177113413,0
-0.03206875326225278,-1.0475546868558225,1
0.06920174138911417,0.2133984398932925,0
-0.9845179611906668,-0.8487267020703433,1
0.2648298009033278,0.3931513128850894,0
1.154004349983158,0.2388590086424185,1
-0.5094967598076587,-0.6181737730470929,0
-0.8236456847887628,-0.9891401567252536,1
-0.6580998912927896,-0.3325175517031265,0
-0.7112214254887799,-1.0329342037534486,1
0.3425412580095061,-0.3676573535102312,0
-0.8458584329164907,-1.0871498960412718,1
-0.7201682495565576,-0.32776355139232954,0
-0.9052510325490828,-0.1955636112400807,1
-0.48833397414062,0.7539280392738774,0
0.9156309350905161,-0.8343904356776644,1
-0.3562817854465973,0.47387231679582387,0
0.9522208344549439,1.1249065551020294,1
-0.943098053367466,0.5173183425828403,0
0.9047976437041136,0.1682020830018005,1
-0.3769184654172224,0.029934503445296246,0
0.8040142615665684,-0.9496904736985575,1
0.5571925848315491,0.5489543879488616,0
0.5986313136210613,0.8857533503609073,1
0.5203322908395782,0.12076894282715189,0
-0.5209858887905163,0.8171688885794912,1
0.4415738943056377,-0.10919162567612206,0
0.8588791195300114,-1.1810574873253148,1
-0.5738550573491248,0.6700424109574696,0
-0.8790690014881418,0.4038501686129592,1
0.7294640674101212,0.26550715348565995,0
1.1365730235853955,0.458535483513298,1
-0.019918561812800384,-0.22245725963979704,0
1.1988562430312615,0.2986921812264143,1
-0.8405527992312294,-0.5968160850109516,0
0.9924907442631394,1.0564635892281167,1
0.5506346257001888,0.7894531389345685,0
1.0653448352335357,-0.2039676572350948,1
0.42756020827053454,0.7999157453907344,0
-0.46897659592002583,0.9751930439494235,1
0.37732089737543356,-0.999902066608487,0
-0.3389666110657634,1.0124810688292536,1
0.9736669931413935,-0.540408727477784,0
-0.37468825402934414,-0.8220457390953775,1
-0.20969203949604515,-0.7471784350211943,0
-0.33786172612867316,-1.1404915886907614,1
-0.2758308049536151,-0.3018764458524219,0
-0.027079038653363474,-1.0877585174093072,1
0.28286153315587015,-0.2162042369469869,0
-1.0244773385949155,-0.5351888262132534,1
-0.39402904913872283,-0.10161819150387763,0
0.3131282340320407,0.823011771817473,1
-0.09823159347506283,-0.24010932396547885,0
0.9315459444322706,0.9563843913652512,1
-0.5650309196916525,-0.1387773527743128,0
-0.998104306522714,0.0027968925896546537,1
-0.3771638336811356,-0.5419692239981289,0
0.5941485325878819,-1.0683863394965116,1
-0.8477438726582955,0.49240318696918434,0
-0.8971174274163121,-0.634695134220369,1
0.41106328921692814,0.229457269684345,0
0.6368994939442265,1.1140697456559772,1
-0.7406254002502379,0.5493252627260393,0
-0.3108451617666148,1.014852407629184,1
-0.568465310618026,-0.035270267216603646,0
-1.0877606545363974,0.6461316026201389,1
-0.8951749976944936,0.44758738587379665,0
-0.32222160281806556,1.116904020304735,1
0.9620367621462658,0.22042898683220039,0
-1.1124909660880242,0.3881096336083174,1
-0.5152147535302014,-0.33190906418316785,0
-1.1070697793142636,0.1223814106550769,1
0.5790203152507405,-0.49053586873553257,0
0.38705290073397114,0.8480216344383944,1
0.35466370378495743,-0.11874086281532281,0
0.8650567820184336,0.9417855674783744,1
0.48304954258112304,0.32704978419049846,0
-0.37821809885417657,-1.0047895595097316,1
0.42726465450577855,0.19178614902980762,0
-1.1491499665564282,-0.2791062480357067,1
0.43578641716106503,0.5883058963811392,0
-1.121051899207892,0.9851781630035632,1
-0.5618825918306489,0.5005713185560432,0
1.089459965635612,0.6005422417221513,1
0.5782620458535163,-0.9379880385485517,0
0.7195280830265214,1.0495432406802578,1
0.26780431270790817,-0.5310835421391158,0
-0.7872418484891639,1.104163700271958,1
0.6300849885937905,-0.2320531378572,0
0.07974602617293014,0.8493204168691515,1
-0.9090495690202811,-0.5830799633310262,0
0.5554168045501018,1.104271510161621,1
0.6356351056598428,0.3189818544890602,0
0.14018247578499898,-1.0150409575002226,1
0.20738259718445207,-0.5367147359219437,0
-0.5769149783551133,-1.0601655986661291,1
-0.6349235925311665,0.22241608391835418,0
0.8584589862129739,-0.026115186375152977,1
0.2217040518344655,0.8096714323434491,0
1.186375151206956,0.41114121472464715,1
-0.4983918308927908,0.43322553421252674,0
-0.8066359622624257,1.133163256568316,1
0.35553939510866583,-0.3914231266890831,0
-0.021364850606536923,0.9916579554704203,1
0.20729514147758868,0.5781066067379619,0
-0.05009058184349846,-1.05492797361207,1
-0.3659909217231796,-0.4218050392773314,0
-0.9674705665169157,-0.9367779650953014,1
-0.2451486940741603,-0.4871363983930503,0
-1.1306649440240402,-0.24060847202300906,1
0.8655696531013795,0.2239695985725939,0
0.9269980823902576,0.6551775641816089,1
-0.3065152830197882,-0.25577291541707603,0
1.0828507575770518,0.4216229345970064,1
-0.47332442325276247,0.4251645606826684,0
1.0218495249674624,-0.2269504012889325,1
-0.4937516087655614,0.1110065822905204,0
0.9818541401282922,0.41427418049551745,1
-0.14363389474389687,0.5210317614960369,0
-1.0858464007051387,-0.6235939777524047,1
0.5173380928007176,0.5827155802917727,0
0.29397488493383395,0.8096995705494974,1
-0.3492889460435755,-0.997048870254118,0
-0.45523076180679034,1.0797927712221456,1
-0.07762215635486713,-0.4073854375266545,0
-0.48350114563094615,-0.9806006432432115,1
0.7641726339664148,0.5121403613897576,0
-1.0274769722824915,-0.6893092143363349,1
-0.2122547526040821,0.21710689707061928,0
0.9412597396519216,-1.0469623182814927,1
0.8548908503621055,-0.29459247364355334,0
0.9386123533594388,1.0425972339875478,1
0.34739819601609034,-0.34152624988143043,0
0.1025043156582306,0.8878081938620941,1
-0.525330117963325,0.1529327517102379,0
-0.8279897990327364,0.8665212347762092,1
0.5826133493628485,-0.2438171730873243,0
0.3949253127794581,0.9486624658316923,1
-0.32118952521546684,-0.49860112381344673,0
0.8061929877364502,-0.40331849707497636,1
0.24582466360214889,0.4400183740942958,0
-0.11715369999984504,1.1980754134821954,1
-0.6190326792614924,0.5652491322549916,0
-0.8786278138989847,0.13483456902980384,1
0.9012249708155131,0.5676243764296629,0
0.9668043665360486,-0.6737007949339311,1
0.54050122913992,0.5892535650467736,0
-0.8060045342652001,-0.42694143786894556,1
0.5675214783002129,-0.1018139166833607,0
1.0574092858875805,-0.5569516954835212,1
-0.5421574450890803,-0.37653169800573527,0
-1.182615279085671,0.12060995470138502,1
0.2207231767805504,-0.05366986739126656,0
0.04193329679590141,0.8643614077807823,1
-0.2776938294436333,-0.473648172604339,0
-0.9142979341403786,0.63633379051357,1
-0.23499412749598636,0.5033524211220843,0
-0.9434565010788023,-0.3895424610071385,1
-0.32312846258561656,0.3106760555820569,0
-0.2539531872910503,-0.9011209325349823,1
-0.09419104434809555,-0.507850758102701,0
1.0596014709993509,0.3463996689197215,1
-0.38517960961439723,0.12302757883347382,0
-1.1318923089793953,0.33290685677799736,1
-0.25102730250622485,-0.5590895482961173,0
1.1347947311480642,0.47885061339368296,1
-0.3614608090616328,-0.08706403522222161,0
0.8205994845138544,-1.1620747163715377,1
0.43968710762817803,-0.563458375936627,0
